Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
TMED1,-0.06558714,2.974567827,-0.684416573,0.497727983,0.609794067,-6.340214063,2.950592116,2.988953254
DCUN1D2,-0.05202736,1.302849321,-0.684096518,0.49792786,0.609983231,-6.340431704,1.275869226,1.319037378
KLRC4,0.125430336,-0.52050097,0.683893074,0.498054936,0.609990741,-6.340569997,-0.491826923,-0.537705398
NXF3,0.040652828,-0.902606146,0.68386828,0.498070424,0.609990741,-6.340586848,-0.879910521,-0.916223521
SEMA5B,0.018064541,-0.975509999,0.683981653,0.497999605,0.609990741,-6.34050979,-0.96060372,-0.984453767
AKT2,0.057500128,3.078030121,0.683281442,0.498437082,0.610384058,-6.340985518,3.118624826,3.053673298
GPR132,-0.050688523,3.375247625,-0.682576432,0.498877771,0.610867952,-6.341464025,3.348840563,3.391091862
KHDRBS2,-0.070513308,-0.804401376,-0.681864303,0.499323129,0.611357474,-6.341946875,-0.840765591,-0.782582846
PLA2G4A,0.100671803,0.686636672,0.68166203,0.499449668,0.611456589,-6.342083934,0.74375505,0.652365645
MAP4K5,0.062751421,0.817756642,0.681404871,0.499610568,0.611597751,-6.342258126,0.856389673,0.794576823
ADAMTSL2,-0.02493367,-0.905376953,-0.680704156,0.500049141,0.612033487,-6.342732444,-0.913796791,-0.90032505
SYNPO2,0.017953314,-0.923006797,0.680690359,0.500057779,0.612033487,-6.342741779,-0.912739846,-0.929166967
RBX1,-0.09000487,2.260132517,-0.680290046,0.500308429,0.612284394,-6.343012534,2.204235259,2.293670872
F7,-0.018401139,-0.954153349,-0.679992606,0.500494712,0.612456488,-6.343213609,-0.964788907,-0.947772015
FBXO36,0.035436063,-0.824321749,0.679577125,0.500754986,0.61265895,-6.343494339,-0.799477624,-0.839228224
TBC1D22A,-0.049340212,3.255594768,-0.679585345,0.500749836,0.61265895,-6.343488786,3.237699314,3.266332041
TMEM107,-0.06820949,1.337225199,-0.679509763,0.500797191,0.61265895,-6.343539838,1.292404496,1.364117621
CXCL10,-0.166775527,0.181966947,-0.678226251,0.501601744,0.613587249,-6.344405932,0.038002007,0.268345911
ACTR2,0.085466132,6.190905441,0.678142298,0.501654393,0.613595693,-6.344462526,6.243922778,6.159095039
AKR7A3,0.064880303,-0.667486332,0.677291506,0.502188123,0.614188535,-6.345035677,-0.611944691,-0.700811316
POMGNT2,0.098522647,1.343185793,0.677223719,0.502230661,0.614188535,-6.345081312,1.374074289,1.324652696
BCAR3,-0.063917154,-0.629282132,-0.676964299,0.502393474,0.614251415,-6.345255919,-0.651682871,-0.615841688
CPNE4,0.042276928,-0.906151962,0.676849932,0.50246526,0.614251415,-6.345332874,-0.887246674,-0.917495135
FANK1,-0.042155886,-0.803024205,-0.676869256,0.50245313,0.614251415,-6.345319872,-0.832281713,-0.785469701
SLC5A3,0.050156303,-0.046529495,0.67700288,0.502369258,0.614251415,-6.345229955,-0.020738309,-0.062004206
MAVS,-0.059514519,3.169433125,-0.676654137,0.502588169,0.614345677,-6.345464591,3.146884657,3.182962205
CNTROB,0.056567319,1.302660892,0.676205252,0.502870018,0.614634186,-6.345766429,1.338694763,1.281040569
RBM45,-0.047256993,0.43536628,-0.675833844,0.503103286,0.614863269,-6.346016022,0.413378882,0.448558718
MON1A,-0.058605306,1.222107595,-0.675326247,0.503422186,0.615196955,-6.346356921,1.191536724,1.240450117
C8orf58,-0.054544488,1.33112461,-0.675220014,0.503488941,0.61522248,-6.346428235,1.315634284,1.340418806
CEP83,0.046126988,-0.460393803,0.674836639,0.503729888,0.615413054,-6.346685501,-0.437619485,-0.474058393
MRPL33,-0.079494809,2.700487763,-0.674786677,0.503761293,0.615413054,-6.346719018,2.638684912,2.737569473
TFAM,-0.068188889,1.404529713,-0.674752863,0.503782549,0.615413054,-6.346741701,1.352675179,1.435642433
SLC2A10,0.021148782,-0.940189116,0.674645066,0.503850314,0.615439783,-6.346814004,-0.922740457,-0.950658312
BTG1,-0.076803425,6.296548234,-0.674121167,0.504179724,0.615786072,-6.347165242,6.257002211,6.320275849
XPNPEP1,-0.047190251,2.029232272,-0.67359095,0.504513228,0.616137296,-6.347520445,1.996286863,2.048999518
PPP1R18,0.060802776,6.784227255,0.67337386,0.504649811,0.616247989,-6.347665798,6.822228633,6.761426427
CCR1,0.143458876,5.153494898,0.673006941,0.504880706,0.616413207,-6.347911368,5.237313043,5.103204011
CDK11B,0.05070684,3.767322264,0.672939774,0.504922978,0.616413207,-6.347956306,3.806323649,3.743921433
PARPBP,0.045873898,-0.72253482,0.672954097,0.504913964,0.616413207,-6.347946723,-0.690277305,-0.741889328
CXorf65,-0.185308917,0.239858114,-0.67207885,0.505464993,0.616889535,-6.34853193,0.15743663,0.289311004
MED8,-0.028880413,2.938462439,-0.672027835,0.50549712,0.616889535,-6.348566016,2.923153428,2.947647846
NUCB2,0.082721434,1.029139788,0.672117353,0.505440745,0.616889535,-6.348506201,1.073846442,1.002315795
SLC7A7,-0.078455447,4.559155939,-0.672105122,0.505448448,0.616889535,-6.348514375,4.528025816,4.577834013
CLDN12,-0.034123214,-0.847746148,-0.670619603,0.506384421,0.617916142,-6.349505955,-0.873090204,-0.832539714
ZNF585A,0.04486944,-0.206051486,0.670497663,0.506461292,0.617953727,-6.349587254,-0.175670454,-0.224280105
HMCN1,0.012890753,-0.983262327,0.66954624,0.507061297,0.618517022,-6.350221087,-0.975409824,-0.987973829
LRP1,0.115808173,1.844844067,0.669562195,0.507051232,0.618517022,-6.350210465,1.923962988,1.797372714
MYPOP,-0.064485002,3.038511549,-0.669668069,0.506984445,0.618517022,-6.350139974,2.995752731,3.06416684
NCEH1,0.051074857,0.3210645,0.668947443,0.507439121,0.618921608,-6.350619552,0.340802737,0.309221558
HIST3H2BB,0.074678172,-0.657512175,0.668617019,0.507647674,0.619063392,-6.350839281,-0.609571958,-0.686276305
ZNF417,0.057132678,1.280736389,0.668669767,0.507614378,0.619063392,-6.350804212,1.306432202,1.265318902
SAPCD2,0.147507679,0.328777151,0.667320658,0.50846635,0.620005377,-6.351700325,0.430734341,0.267602838
ZNF563,-0.073487867,-0.205406859,-0.666323467,0.509096582,0.620717431,-6.352361549,-0.269758153,-0.166796083
MOV10L1,0.016701886,-0.967170808,0.665424549,0.509665069,0.621354079,-6.35295678,-0.957952961,-0.972701516
GPX1,0.124601434,8.383586192,0.665115548,0.509860566,0.621511064,-6.353161209,8.42154745,8.360809437
PHOSPHO2,-0.063086274,-0.617303311,-0.665074547,0.509886509,0.621511064,-6.353188328,-0.662180952,-0.590376727
COPB1,-0.04720928,3.409946157,-0.664581461,0.510198563,0.621834923,-6.35351433,3.379353509,3.428301746
HDAC7,0.065262831,3.599788405,0.664425924,0.510297017,0.621898409,-6.353617114,3.647652379,3.571070021
TTLL12,-0.060172389,2.564019546,-0.664278396,0.510390412,0.621955718,-6.353714584,2.534291494,2.581856378
DDI2,0.042253617,0.952858072,0.664192235,0.510444961,0.621965686,-6.3537715,0.980143389,0.936486882
TRIM7,0.074027433,0.069031466,0.664025001,0.510550849,0.622038199,-6.353881949,0.119409213,0.038804818
TOR2A,-0.052913085,3.064491383,-0.663888664,0.510637181,0.622086877,-6.353971973,3.036481269,3.081297452
ZNF436,0.057531492,0.640104133,0.663700544,0.510756318,0.622175506,-6.354096159,0.677987315,0.617374224
EPHB3,0.081561863,-0.36582985,0.663352102,0.510977026,0.622387836,-6.354326091,-0.313109255,-0.397462207
ZFAND1,-0.092102202,0.850159804,-0.662902857,0.511261661,0.622677986,-6.354622365,0.774786228,0.895383949
NKAIN2,0.016643258,-0.973369862,0.662158843,0.511733246,0.623195753,-6.355112608,-0.965593771,-0.978035516
IER2,-0.047385657,6.146233554,-0.661905025,0.51189418,0.623278561,-6.35527973,6.117524249,6.163459137
SAR1B,0.036758699,0.951336123,0.661964528,0.511856449,0.623278561,-6.355240556,0.967418167,0.941686897
FAM135A,0.044603033,-0.564330065,0.660937413,0.512507946,0.623969237,-6.35591626,-0.540893556,-0.57839197
ZFP41,-0.05242213,0.231440394,-0.660862684,0.512555364,0.62397033,-6.355965382,0.200117521,0.250234117
NUDT18,-0.065348982,2.338608511,-0.660363063,0.512872451,0.624283008,-6.356293658,2.289139787,2.368289746
PIGA,0.058842125,0.100463376,0.660311318,0.512905297,0.624283008,-6.356327643,0.128152143,0.083850117
EPO,-0.031717287,-0.910991972,-0.660074206,0.513055824,0.624409561,-6.356483341,-0.930433929,-0.899326798
FAM171B,0.021106079,-0.924099299,0.65951589,0.513410356,0.62478435,-6.356849739,-0.91244125,-0.931094128
TRAPPC3,-0.03618529,3.349036263,-0.659296706,0.513549575,0.624897074,-6.356993497,3.328456061,3.361384383
LRRC36,-0.021908529,-0.906594598,-0.659109092,0.513668757,0.624985399,-6.357116511,-0.921357635,-0.897736776
CCSER1,0.015925138,-0.952349366,0.658667198,0.513949532,0.625270301,-6.357406117,-0.945023711,-0.956744758
PLXND1,-0.103367023,2.404887756,-0.658557758,0.514019081,0.625298198,-6.357477812,2.330653852,2.449428099
ZNF503,0.083565124,0.059040629,0.658151807,0.514277109,0.625555352,-6.357743651,0.106504104,0.030562545
NEK3,-0.066033925,0.258004687,-0.657382961,0.51476599,0.626075027,-6.358246694,0.222570267,0.279265339
PCIF1,-0.048278338,4.279150142,-0.657333114,0.514797695,0.626075027,-6.358279288,4.257457181,4.292165918
YME1L1,0.037229521,3.299537163,0.657160199,0.514907683,0.626152018,-6.358392336,3.325539596,3.283935703
GMNN,0.075070503,0.299638749,0.656708172,0.515195271,0.626442639,-6.358687724,0.331185914,0.280710449
LAMTOR4,0.062261833,5.176520154,0.656637752,0.51524008,0.626442639,-6.358733723,5.228229743,5.1454944
KCTD14,0.042113618,-0.845161035,0.656482683,0.515338763,0.62650583,-6.358835001,-0.813728603,-0.864020494
CRYGN,-0.032108379,-0.916400851,-0.656354133,0.515420577,0.626548504,-6.35891894,-0.941416696,-0.901391344
VIT,-0.049571903,-0.724885547,-0.656008507,0.51564058,0.626702346,-6.359144544,-0.757112527,-0.705549359
WDR24,-0.064764642,1.827364717,-0.65605404,0.515611593,0.626702346,-6.35911483,1.797603211,1.845221621
CD99L2,-0.04969727,2.318520104,-0.655765377,0.515795371,0.626832446,-6.359303176,2.290092065,2.335576927
EBI3,-0.126152626,-0.229351433,-0.655693575,0.51584109,0.626832446,-6.359350013,-0.267137101,-0.206680032
KIAA0408,-0.039177352,-0.762781628,-0.655123599,0.516204086,0.627216723,-6.359721631,-0.78352696,-0.750334429
MORN2,0.075365128,-0.234970698,0.654956753,0.51631037,0.627289039,-6.359830352,-0.199704923,-0.256130163
KLK14,0.060808464,-0.745519013,0.654668797,0.516493831,0.627425427,-6.36001793,-0.705066804,-0.769790339
TSSK3,0.042468857,-0.935434902,0.654621215,0.51652415,0.627425427,-6.360048917,-0.903101101,-0.954835183
ZNF462,0.019233562,-0.953634501,0.654560307,0.516562961,0.627425427,-6.36008858,-0.938212306,-0.962887818
MRPL53,-0.083035307,3.558707542,-0.654186064,0.516801467,0.627658282,-6.360332206,3.511083781,3.587281799
CCDC27,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
CDX2,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
CEP57,-0.06027532,1.4447267,-0.652982491,0.517568907,0.62771124,-6.361114785,1.405102233,1.468501381
CFTR,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
CNTD2,-0.046446828,-0.860768969,-0.651476839,0.518529825,0.62771124,-6.362091797,-0.894563623,-0.840492177
CTRB1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
FAM19A1,-0.063464082,-0.591387061,-0.652047181,0.518165716,0.62771124,-6.361721964,-0.623422846,-0.57216559
GJD2,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
GREB1L,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
HEATR4,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
HYPK,-0.054556213,0.473999078,-0.651902799,0.518257877,0.62771124,-6.361815618,0.455195434,0.485281264
ITIH5,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
KRT16,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
KRT24,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
LAMA1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
ONECUT3,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR1L1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR2A14,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR4C12,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR5D18,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR6C2,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
OR6C3,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
PADI1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
PCCB,-0.046280585,0.710958589,-0.652151809,0.518098936,0.62771124,-6.361654085,0.689009726,0.724127907
PCDH11Y,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
POTEC,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
REN,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
RP1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
RS1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
SPEM1,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
STRA6,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
SYCN,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
TEX38,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
TNNT2,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
TUBB4B,0.050124613,5.318009999,0.653136567,0.517470628,0.62771124,-6.361014682,5.357268774,5.294454733
ZIC3,0.011780286,-0.99195071,0.65151068,0.518508217,0.62771124,-6.362069862,-0.983906608,-0.996777171
WDR63,-0.039426855,-0.825083017,-0.651344795,0.518614142,0.627756654,-6.362177375,-0.861382005,-0.803303624
ZCCHC8,-0.031542207,1.290928159,-0.650487553,0.519161715,0.628362758,-6.36273254,1.28769826,1.292866098
CKM,0.039865997,-0.832400435,0.65013911,0.519384376,0.628405433,-6.362957994,-0.794959194,-0.85486518
PHF7,0.055124601,0.082783188,0.650214429,0.519336241,0.628405433,-6.36290927,0.12865096,0.055262526
SLC1A2,0.011911203,-0.989110051,0.650146558,0.519379616,0.628405433,-6.362953175,-0.981047832,-0.993947382
SPEG,-0.027063675,-0.784027091,-0.65014969,0.519377614,0.628405433,-6.36295115,-0.802079226,-0.77319581
ZNF223,-0.066149813,-0.037845301,-0.649500166,0.519792804,0.628842868,-6.363371103,-0.071516564,-0.017642543
CSRNP3,0.011730914,-0.991910426,0.648774367,0.520256961,0.629310325,-6.363839887,-0.983906608,-0.996712717
RIMS3,-0.044898368,-0.199088524,-0.648749241,0.520273033,0.629310325,-6.363856106,-0.226226312,-0.182805851
CEBPZOS,-0.068269605,2.183532506,-0.648525744,0.520416009,0.629426504,-6.364000351,2.148789385,2.204378379
BHLHE41,-0.051766284,-0.594938255,-0.648288428,0.520567848,0.629553381,-6.364153461,-0.64170402,-0.566878797
HEATR5B,-0.048921166,1.420162318,-0.648038918,0.520727515,0.6296897,-6.364314379,1.399610642,1.432493324
STXBP4,0.024722618,-0.769645995,0.647424978,0.5211205,0.63010811,-6.364710075,-0.753475635,-0.779348211
FAM222A,-0.043603549,-0.659491883,-0.64690795,0.521451574,0.630451592,-6.365043024,-0.68874031,-0.641942827
CASC1,0.013954105,-0.975693208,0.64630065,0.521840597,0.630865068,-6.365433773,-0.965984525,-0.981518417
BOLA2,-0.122213916,0.684583901,-0.646042502,0.522006007,0.630930128,-6.365599762,0.597518138,0.736823359
IL31RA,0.027477652,-0.877052165,0.646003681,0.522030884,0.630930128,-6.365624718,-0.85720716,-0.888959168
WFDC3,0.022001596,-0.935736652,0.645978668,0.522046914,0.630930128,-6.365640797,-0.91829028,-0.946204475
ZNF28,-0.058565925,0.050459241,-0.645923031,0.522082569,0.630930128,-6.365676559,0.002722512,0.079101279
FAM167A,-0.064155346,-0.463685762,-0.645605379,0.522286162,0.631119305,-6.365880683,-0.503296174,-0.439919515
CEP44,0.059322616,0.191876569,0.645370505,0.522436726,0.631187517,-6.36603155,0.221654642,0.174009725
SPDL1,0.047830309,-0.122048425,0.645395057,0.522420986,0.631187517,-6.366015782,-0.10429241,-0.132702034
SLC7A4,0.018658128,-0.966012835,0.644437864,0.523034821,0.631853197,-6.366630086,-0.951543778,-0.97469427
CLCN2,-0.058133016,-0.318643226,-0.644258927,0.523149614,0.631934957,-6.366744825,-0.341149851,-0.30513925
FCGR2B,0.12485424,2.581460005,0.64396379,0.52333898,0.632086663,-6.366934005,2.621779894,2.557268071
PPP1R9A,-0.036435674,-0.925531126,-0.643916301,0.523369454,0.632086663,-6.366964437,-0.938532938,-0.91773004
VHLL,-0.017585621,-0.976055122,-0.6437532,0.523474122,0.632156154,-6.36706894,-0.983906608,-0.971344231
PI4K2A,-0.056403202,1.990258535,-0.643521661,0.523622729,0.632278688,-6.367217248,1.961762175,2.00735635
GARNL3,-0.02170326,-0.914922527,-0.64320373,0.523826821,0.632468192,-6.367420807,-0.92602664,-0.908260059
PC,0.059610467,-0.080712993,0.643067184,0.523914488,0.632517104,-6.367508202,-0.040291591,-0.104965834
POLR2A,0.089853609,4.179820762,0.642884175,0.524031998,0.632602033,-6.367625307,4.259780121,4.131845147
CKAP2,0.055652233,1.055744624,0.64220731,0.524466734,0.633012896,-6.36805814,1.094553624,1.032459224
RGS7,0.048145948,-0.833972731,0.64222492,0.524455421,0.633012896,-6.368046885,-0.802031665,-0.853137371
MELK,0.041748535,-0.692670446,0.642070899,0.524554372,0.633057516,-6.368145317,-0.676611281,-0.702305945
PTK2,0.038946558,-0.118474991,0.642002841,0.524598098,0.633057516,-6.368188804,-0.089225432,-0.136024726
RGPD4,0.016746668,-0.95682593,0.641750532,0.524760222,0.633196191,-6.368349983,-0.947661635,-0.962324506
SPRED3,-0.02388247,-0.883701319,-0.6414412,0.524959023,0.633379093,-6.368547504,-0.897102114,-0.875660842
ERCC4,-0.037293673,-0.13234249,-0.640062516,0.525845559,0.634391661,-6.369426718,-0.152951366,-0.119977164
TXK,-0.104413027,1.144926229,-0.639898571,0.525951033,0.634461841,-6.369531146,1.061922686,1.194728355
SIL1,0.072620119,1.666267405,0.639124216,0.526449369,0.63500588,-6.370024031,1.71138142,1.639198997
ZDHHC11,-0.03881881,-0.655266635,-0.638981578,0.52654119,0.635059526,-6.370114758,-0.687099541,-0.636166891
ATAD1,-0.063047286,1.314191249,-0.638812544,0.526650015,0.635062562,-6.370222249,1.261956326,1.345532202
CHCHD4,-0.053871457,1.850001876,-0.63875973,0.52668402,0.635062562,-6.370255828,1.820260337,1.867846799
ERCC8,-0.043281811,-0.365807734,-0.638757045,0.526685748,0.635062562,-6.370257535,-0.385841555,-0.353787441
PRRT2,-0.041253092,-0.610546005,-0.638572891,0.526804326,0.635148443,-6.3703746,-0.630336859,-0.598671493
MDGA2,0.011546696,-0.991760121,0.638445523,0.526886347,0.635190236,-6.370455546,-0.983906608,-0.99647223
KLHDC9,-0.045970913,-0.890437773,-0.63834245,0.526952727,0.635213169,-6.370521041,-0.92701578,-0.868490969
ZNF433,0.050266952,-0.651146762,0.638098434,0.527109895,0.635345527,-6.370676053,-0.612382879,-0.674405092
APOL1,0.124032829,4.149011781,0.63792874,0.527219208,0.635406061,-6.370783818,4.184904303,4.127476268
